PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO2,R1_F1_m1f1_P1_Y28_UO55,R1_F1_m1f1_P1_Y29_UO43,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.4441070556640625,1,P0_CV0,1,0,2,1,1,0,2,0,2,0,2,1,1,0,2,1,1,1,1,1,1,0,2,2,0,0,2,1,1,2,0,1,1
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO3,R1_F1_m1f1_P1_Y28_UO55,R1_F1_m1f1_P1_Y29_UO43,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.4441070556640625,1,P0_CV0,1,1,1,0,2,0,2,0,2,1,1,1,1,0,2,2,0,2,0,1,1,0,2,2,0,0,2,1,1,1,1,1,1
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO4,R1_F1_m1f1_P1_Y28_UO55,R1_F1_m1f1_P1_Y29_UO43,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.4441070556640625,1,P0_CV0,1,0,2,0,2,0,2,0,2,0,2,1,1,0,2,2,0,2,0,1,1,0,2,2,0,0,2,2,0,1,1,0,2
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO5,R1_F1_m1f1_P1_Y28_UO55,R1_F1_m1f1_P1_Y29_UO43,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.4441070556640625,1,P0_CV0,1,0,2,1,1,0,2,0,2,0,2,1,1,0,2,2,0,2,0,1,1,0,2,2,0,1,1,1,1,2,0,0,2
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO6,R1_F1_m1f1_P1_Y28_UO55,R1_F1_m1f1_P1_Y29_UO43,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.4441070556640625,1,P0_CV0,1,1,1,1,1,0,2,0,2,1,1,0,2,1,1,1,1,2,0,1,1,0,2,2,0,1,1,1,1,2,0,0,2
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO7,R1_F1_m1f1_P1_Y28_UO55,R1_F1_m1f1_P1_Y29_UO43,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.4441070556640625,1,P0_CV0,1,1,1,1,1,0,2,0,2,1,1,0,2,0,2,2,0,1,1,1,1,0,2,2,0,1,1,1,1,0,2,0,2
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO14,R1_F1_m1f1_P1_Y30_UO103,R1_F1_m1f1_P1_Y29_UO97,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.46350860595703125,1,P0_CV0,1,1,1,1,1,2,0,0,2,0,2,1,1,2,0,0,2,2,0,1,1,2,0,1,1,0,2,0,2,1,1,1,1
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO16,R1_F1_m1f1_P1_Y30_UO103,R1_F1_m1f1_P1_Y29_UO97,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.46350860595703125,1,P0_CV0,1,1,1,0,2,2,0,0,2,1,1,0,2,2,0,1,1,2,0,2,0,0,2,1,1,0,2,1,1,2,0,1,1
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO24,R1_F1_m1f1_P1_Y29_UO31,R1_F1_m1f1_P1_Y30_UO90,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.47577667236328125,1,P0_CV0,1,1,1,1,1,0,2,0,2,1,1,0,2,0,2,2,0,2,0,0,2,0,2,1,1,1,1,1,1,0,2,1,1
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO25,R1_F1_m1f1_P1_Y29_UO31,R1_F1_m1f1_P1_Y30_UO90,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.47577667236328125,1,P0_CV0,1,1,1,1,1,1,1,0,2,1,1,1,1,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1
1,12200.0,8000.0,Age0_F1_m1f1_P1_Y32_UO36,R1_F1_m1f1_P1_Y29_UO31,R1_F1_m1f1_P1_Y30_UO0,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.47942352294921875,1,P0_CV0,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0,1,1,0,2,1,1,0,2,1,1,2,0,2,0
