PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO5,RD1_F2_m2f2_P2_Y15_UO78,R1_F1_m1f1_P1_Y13_UO28,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.55859375,1,P0_CV0,1,2,0,2,0,0,2,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,1,1
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO6,R1_F1_m1f1_P1_Y14_UO80,R1_F1_m1f1_P1_Y12_UO45,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.587890625,1,P0_CV0,1,2,0,2,0,1,1,0,2,2,0,2,0,0,2,0,2,0,2,2,0,0,2,1,1,1,1,2,0,1,1,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO7,R1_F1_m1f1_P1_Y14_UO80,R1_F1_m1f1_P1_Y12_UO45,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.587890625,1,P0_CV0,1,2,0,1,1,1,1,1,1,2,0,2,0,0,2,0,2,1,1,2,0,0,2,1,1,1,1,1,1,0,2,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO8,R1_F1_m1f1_P1_Y14_UO80,R1_F1_m1f1_P1_Y12_UO45,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.587890625,1,P0_CV0,1,2,0,1,1,2,0,1,1,2,0,2,0,0,2,0,2,1,1,2,0,0,2,2,0,1,1,0,2,1,1,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO9,R1_F1_m1f1_P1_Y14_UO80,R1_F1_m1f1_P1_Y12_UO45,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.587890625,1,P0_CV0,1,2,0,1,1,2,0,1,1,2,0,2,0,1,1,0,2,2,0,2,0,0,2,2,0,0,2,0,2,0,2,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO22,R1_F1_m1f1_P1_Y15_UO35,R1_F1_m1f1_P1_Y13_UO34,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.568359375,1,P0_CV0,1,2,0,2,0,0,2,1,1,0,2,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,1,1,1,1,1,1
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO23,R1_F1_m1f1_P1_Y15_UO35,R1_F1_m1f1_P1_Y13_UO34,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.568359375,1,P0_CV0,1,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,1,1,1,1,1,1
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO24,R1_F1_m1f1_P1_Y15_UO35,R1_F1_m1f1_P1_Y13_UO34,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.568359375,1,P0_CV0,1,2,0,2,0,1,1,2,0,0,2,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,1,1,2,0,1,1
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO34,R1_F1_m1f1_P1_Y15_UO17,R1_F1_m1f1_P1_Y15_UO37,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.57421875,1,P0_CV0,1,1,1,2,0,2,0,1,1,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,1,1,2,0,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y17_UO35,R1_F1_m1f1_P1_Y15_UO17,R1_F1_m1f1_P1_Y15_UO37,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.57421875,1,P0_CV0,1,2,0,2,0,2,0,0,2,2,0,2,0,1,1,1,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1,0,2
