PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO14,R1_F1_m1f1_P1_Y29_UO51,R1_F1_m1f1_P1_Y28_UO18,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.5330810546875,1,P0_CV0,1,1,1,2,0,2,0,1,1,2,0,0,2,1,1,1,1,1,1,2,0,1,1,0,2,1,1,0,2,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO15,R1_F1_m1f1_P1_Y29_UO51,R1_F1_m1f1_P1_Y28_UO18,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.5330810546875,1,P0_CV0,1,1,1,2,0,2,0,0,2,2,0,1,1,0,2,0,2,2,0,2,0,1,1,0,2,1,1,1,1,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO17,R1_F1_m1f1_P1_Y29_UO51,R1_F1_m1f1_P1_Y28_UO18,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.5330810546875,1,P0_CV0,1,2,0,2,0,2,0,0,2,2,0,1,1,2,0,1,1,2,0,2,0,2,0,0,2,2,0,1,1,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO18,R1_F1_m1f1_P1_Y29_UO77,R1_F1_m1f1_P1_Y27_UO32,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.5850982666015625,1,P0_CV0,1,2,0,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0,2,1,1,1,1,2,0,0,2,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO21,R1_F1_m1f1_P1_Y29_UO77,R1_F1_m1f1_P1_Y27_UO32,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.5850982666015625,1,P0_CV0,1,2,0,2,0,2,0,1,1,1,1,0,2,2,0,2,0,0,2,0,2,0,2,0,2,1,1,0,2,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO22,R1_F1_m1f1_P1_Y29_UO77,R1_F1_m1f1_P1_Y27_UO32,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.5850982666015625,1,P0_CV0,1,2,0,2,0,1,1,1,1,1,1,2,0,2,0,2,0,0,2,0,2,1,1,0,2,1,1,0,2,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO24,R1_F1_m1f1_P1_Y29_UO51,R1_F1_m1f1_P1_Y27_UO32,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.554046630859375,1,P0_CV0,1,2,0,2,0,2,0,1,1,1,1,0,2,2,0,1,1,1,1,0,2,2,0,1,1,2,0,1,1,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO26,R1_F1_m1f1_P1_Y29_UO51,R1_F1_m1f1_P1_Y27_UO32,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.554046630859375,1,P0_CV0,1,1,1,2,0,2,0,0,2,1,1,1,1,1,1,2,0,1,1,0,2,1,1,1,1,2,0,0,2,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO66,R1_F1_m1f1_P1_Y29_UO9,R1_F1_m1f1_P1_Y28_UO46,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.5690155029296875,1,P0_CV0,1,1,1,1,1,1,1,0,2,1,1,0,2,2,0,0,2,0,2,1,1,1,1,0,2,2,0,0,2,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO67,R1_F1_m1f1_P1_Y29_UO9,R1_F1_m1f1_P1_Y28_UO46,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.5690155029296875,1,P0_CV0,1,1,1,1,1,2,0,1,1,1,1,0,2,2,0,0,2,0,2,2,0,0,2,0,2,2,0,0,2,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO68,R1_F1_m1f1_P1_Y29_UO9,R1_F1_m1f1_P1_Y28_UO46,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.5690155029296875,1,P0_CV0,1,1,1,0,2,1,1,0,2,1,1,0,2,2,0,1,1,0,2,1,1,0,2,1,1,2,0,0,2,2,0,0,2
1,10400.0,6900.0,Age0_F1_m1f1_P1_Y31_UO71,R1_F1_m1f1_P1_Y29_UO9,R1_F1_m1f1_P1_Y29_UO115,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.5425262451171875,1,P0_CV0,1,1,1,0,2,0,2,0,2,2,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,2,0,1,1,2,0,1,1
