PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO2,R1_F1_m1f1_P1_Y16_UO64,R1_F1_m1f1_P1_Y16_UO108,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.537109375,1,P0_CV0,1,1,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO3,R1_F1_m1f1_P1_Y16_UO64,R1_F1_m1f1_P1_Y16_UO108,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.537109375,1,P0_CV0,1,1,1,0,2,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,1,1
1,10400.0,6900.0,RD1_F1_m1f1_P1_Y20_UO4,R1_F1_m1f1_P1_Y18_UO67,R1_F1_m1f1_P1_Y18_UO17,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.60595703125,1,P0_CV0,1,2,0,0,2,1,1,0,2,1,1,0,2,2,0,1,1,2,0,1,1,0,2,0,2,2,0,0,2,2,0,2,0
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO5,R1_F1_m1f1_P1_Y18_UO67,R1_F1_m1f1_P1_Y18_UO17,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.60595703125,1,P0_CV0,1,2,0,0,2,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,2,0
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO26,R1_F1_m1f1_P1_Y17_UO25,R1_F1_m1f1_P1_Y15_UO67,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.6513671875,1,P0_CV0,1,1,1,1,1,2,0,0,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,2,2,0,0,2,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO27,R1_F1_m1f1_P1_Y17_UO25,R1_F1_m1f1_P1_Y15_UO67,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.6513671875,1,P0_CV0,1,1,1,1,1,2,0,0,2,1,1,0,2,2,0,1,1,0,2,2,0,1,1,0,2,2,0,0,2,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO30,R1_F1_m1f1_P1_Y18_UO19,R1_F1_m1f1_P1_Y18_UO18,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.615234375,1,P0_CV0,1,2,0,1,1,2,0,0,2,0,2,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO38,R1_F1_m1f1_P1_Y16_UO64,R1_F1_m1f1_P1_Y18_UO1,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.55859375,1,P0_CV0,1,1,1,0,2,2,0,0,2,2,0,0,2,1,1,1,1,1,1,2,0,0,2,0,2,2,0,1,1,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO39,R1_F1_m1f1_P1_Y16_UO64,R1_F1_m1f1_P1_Y18_UO1,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.55859375,1,P0_CV0,1,1,1,0,2,0,2,1,1,2,0,0,2,1,1,0,2,1,1,2,0,0,2,0,2,2,0,1,1,2,0,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y20_UO49,R1_F1_m1f1_P1_Y16_UO96,R1_F1_m1f1_P1_Y18_UO34,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.626953125,1,P0_CV0,1,1,1,1,1,2,0,1,1,0,2,0,2,1,1,1,1,2,0,2,0,0,2,1,1,2,0,1,1,2,0,1,1
