PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO0,R1_F1_m1f1_P1_Y2_UO27,R1_F1_m1f1_P1_Y1_UO30,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,1,1,2,0,0,2
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO1,R1_F1_m1f1_P1_Y2_UO27,R1_F1_m1f1_P1_Y1_UO30,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,2,0,2,0,1,1,2,0,1,1,1,1,0,2,1,1,2,0,2,0,2,0,0,2,2,0,2,0,0,2
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO2,R1_F1_m1f1_P1_Y2_UO27,R1_F1_m1f1_P1_Y1_UO30,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO3,R1_F1_m1f1_P1_Y2_UO27,R1_F1_m1f1_P1_Y1_UO30,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,2,0,2,0,1,1,2,0,0,2,1,1,1,1,1,1,2,0,2,0,2,0,1,1,1,1,2,0,0,2
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO4,R1_F1_m1f1_P1_Y2_UO27,R1_F1_m1f1_P1_Y1_UO30,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,2,0,1,1,2,0,1,1,0,2,1,1,2,0,0,2,1,1,2,0,2,0,1,1,2,0,2,0,0,2
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO5,R1_F1_m1f1_P1_Y2_UO27,R1_F1_m1f1_P1_Y1_UO30,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,2,0,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0,1,1,0,2,2,0,1,1,1,1
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO6,R1_F1_m1f1_P1_Y2_UO27,R1_F1_m1f1_P1_Y1_UO30,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,1,1,2,0,1,1,0,2,0,2,1,1,1,1,1,1,2,0,2,0,2,0,1,1,2,0,0,2,1,1
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO7,R1_F1_m1f1_P1_Y2_UO27,R1_F1_m1f1_P1_Y1_UO30,MXY,0,31.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,2,0,0,2,1,1,2,0,0,2,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,0,2
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO8,R1_F1_m1f1_P1_Y3_UO29,R1_F1_m1f1_P1_Y4_UO22,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.40625,1,P0_CV0,1,0,2,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,2,0,1,1,1,1,2,0,0,2,1,1,2,0
1,2600.0,7000.0,Age0_F1_m1f1_P1_Y6_UO9,R1_F1_m1f1_P1_Y3_UO29,R1_F1_m1f1_P1_Y4_UO22,FXX,0,31.0,0,0,0.0,0,0,0,0.0,0.40625,1,P0_CV0,1,0,2,1,1,1,1,2,0,0,2,2,0,2,0,1,1,1,1,2,0,1,1,0,2,1,1,0,2,2,0,2,0
