PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y5_UO183,R1_F1_m1f1_P1_Y1_UO190,R1_F1_m1f1_P1_Y2_UO38,MXY,3,31.0,1,0,0.0,0,0,0,-9999.0,0.5625,1,P0_CV0,1,1,1,2,0,0,2,0,2,0,2,1,1,1,1,1,1,0,2,2,0,0,2,0,2,1,1,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y5_UO98,R1_F1_m1f1_P1_Y3_UO17,R1_F1_m1f1_P1_Y1_UO56,MXY,3,31.0,1,0,0.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,1,1,2,0,1,1,2,0,2,0,0,2,1,1,1,1,0,2,2,0,1,1,2,0,2,0,1,1,2,0,0,2
1,12200.0,8000.0,R1_F1_m1f1_P1_Y5_UO30,R1_F1_m1f1_P1_Y3_UO22,R1_F1_m1f1_P1_Y3_UO182,MXY,3,31.0,1,0,0.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,0,2,1,1,2,0,1,1,2,0,2,0,2,0,2,0,1,1,2,0,0,2,1,1,0,2,2,0,1,1,0,2
1,12200.0,8000.0,R1_F1_m1f1_P1_Y5_UO90,R1_F1_m1f1_P1_Y2_UO209,R1_F1_m1f1_P1_Y1_UO140,MXY,3,31.0,1,0,0.0,0,0,0,-9999.0,0.3125,1,P0_CV0,1,0,2,1,1,2,0,0,2,0,2,1,1,2,0,0,2,1,1,1,1,2,0,2,0,0,2,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y4_UO74,R1_F1_m1f1_P1_Y2_UO196,R1_F1_m1f1_P1_Y2_UO102,FXX,4,31.0,1,0,1.0,0,0,0,-9999.0,0.6875,1,P0_CV0,1,2,0,2,0,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,1,1,2,0,1,1,2,0,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y4_UO100,R1_F1_m1f1_P1_Y2_UO196,R1_F1_m1f1_P1_Y2_UO102,MXY,4,31.0,1,0,0.0,0,0,0,-9999.0,0.6875,1,P0_CV0,1,1,1,2,0,1,1,1,1,0,2,1,1,1,1,0,2,2,0,2,0,2,0,1,1,1,1,0,2,1,1,0,2
1,12200.0,8000.0,R1_F1_m1f1_P1_Y3_UO63,R1_F1_m-1f-1_P1_Y-1_U1,R1_F1_m1f1_P1_Y1_UO76,MXY,5,31.0,1,0,0.0,0,0,0,-9999.0,0.375,1,P0_CV0,1,1,1,0,2,1,1,1,1,0,2,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0
1,12200.0,8000.0,R1_F1_m2f2_P2_Y5_UO110,R2_F2_m2f2_P2_Y1_UO157,R2_F2_m2f2_P2_Y2_UO92,FXX,3,31.0,1,0,1.172,0,0,0,-9999.0,0.5,1,P1_CV0,1,2,0,2,0,0,2,2,0,1,1,1,1,2,0,1,1,0,2,1,1,2,0,1,1,1,1,0,2,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y7_UO9,R1_F1_m1f1_P1_Y5_UO181,RD1_F3_m3f3_P3_Y5_UO188,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,1,2,0,0,2,1,1,1,1,2,0,1,1,0,2,1,1,2,0,1,1,2,0,1,1,2,0,2,0,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y7_UO10,R1_F1_m1f1_P1_Y5_UO181,RD1_F3_m3f3_P3_Y5_UO188,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,1,2,0,1,1,0,2,0,2,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,2,0,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y7_UO181,R1_F1_m1f1_P1_Y4_UO128,RD1_F3_m3f3_P3_Y5_UO188,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.3125,1,P2_CV0,1,2,0,2,0,1,1,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,1,1,1,1,2,0,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y7_UO184,R1_F1_m1f1_P1_Y4_UO128,RD1_F3_m3f3_P3_Y5_UO188,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.3125,1,P2_CV0,1,1,1,2,0,2,0,0,2,2,0,1,1,1,1,0,2,2,0,1,1,1,1,2,0,2,0,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m3f3_P3_Y5_UO188,R3_F3_m3f3_P3_Y2_UO171,R3_F3_m3f3_P3_Y3_UO79,MXY,3,31.0,1,0,0.0,0,0,0,-9999.0,0.4375,1,P2_CV0,1,1,1,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,0,2,2,0,1,1,2,0,1,1,1,1,2,0
1,12200.0,8000.0,RD1_F1_m4f4_P4_Y6_UO143,R4_F4_m4f4_P4_Y4_UO123,R4_F4_m4f4_P4_Y3_UO52,FXX,2,31.0,1,0,1.695,0,0,0,-9999.0,0.3125,1,P3_CV0,1,0,2,1,1,1,1,0,2,2,0,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,1,0,2,1,1
2,12100.0,8100.0,R2_F2_m1f1_P1_Y3_UO20,R1_F1_m1f1_P1_Y1_UO53,R1_F1_m1f1_P1_Y0_UO9,MXY,5,31.0,1,0,0.0,0,0,0,-9999.0,0.375,1,P0_CV0,1,0,2,2,0,1,1,1,1,2,0,1,1,2,0,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2
